Iter	OF	   WalkingTime 	  driverCost   HHCcost   travelTime  	waitingTime
	0.00	1320.00	0.00	1507.00	475.00	658.00	17.00
	1.00	1306.00	0.00	1469.00	491.00	654.00	37.00
	2.00	1195.00	0.00	1460.00	482.00	661.00	21.00
	3.00	1170.00	0.00	1436.00	477.00	657.00	20.00
	4.00	1166.00	0.00	1440.00	485.00	667.00	18.00
	5.00	1105.00	0.00	1459.00	493.00	676.00	18.00
	6.00	1105.00	0.00	1459.00	493.00	676.00	18.00
	7.00	1105.00	0.00	1459.00	493.00	676.00	18.00
	8.00	874.00	94.00	1238.00	395.00	576.00	19.00
	9.00	874.00	94.00	1238.00	395.00	576.00	19.00
	10.00	874.00	94.00	1238.00	395.00	576.00	19.00
	11.00	874.00	94.00	1238.00	395.00	576.00	19.00
	12.00	874.00	94.00	1238.00	395.00	576.00	19.00
	13.00	874.00	94.00	1238.00	395.00	576.00	19.00
	14.00	824.00	56.00	1210.00	435.00	617.00	19.00
	15.00	824.00	56.00	1210.00	435.00	617.00	19.00
	16.00	824.00	56.00	1210.00	435.00	617.00	19.00
	17.00	824.00	56.00	1210.00	435.00	617.00	19.00
	18.00	824.00	56.00	1210.00	435.00	617.00	19.00
	19.00	824.00	56.00	1210.00	435.00	617.00	19.00
	20.00	824.00	56.00	1210.00	435.00	617.00	19.00
	21.00	824.00	56.00	1210.00	435.00	617.00	19.00
	22.00	824.00	56.00	1210.00	435.00	617.00	19.00
	23.00	824.00	56.00	1210.00	435.00	617.00	19.00
	24.00	824.00	56.00	1210.00	435.00	617.00	19.00
	25.00	824.00	56.00	1210.00	435.00	617.00	19.00
	26.00	824.00	56.00	1210.00	435.00	617.00	19.00
	27.00	824.00	56.00	1210.00	435.00	617.00	19.00
	28.00	824.00	56.00	1210.00	435.00	617.00	19.00
	29.00	824.00	56.00	1210.00	435.00	617.00	19.00
	30.00	824.00	56.00	1210.00	435.00	617.00	19.00
	31.00	824.00	56.00	1210.00	435.00	617.00	19.00
	32.00	824.00	56.00	1210.00	435.00	617.00	19.00
	33.00	824.00	56.00	1210.00	435.00	617.00	19.00
	34.00	824.00	56.00	1210.00	435.00	617.00	19.00
	35.00	824.00	56.00	1210.00	435.00	617.00	19.00
	36.00	824.00	56.00	1210.00	435.00	617.00	19.00
	37.00	824.00	56.00	1210.00	435.00	617.00	19.00
	38.00	824.00	56.00	1210.00	435.00	617.00	19.00
	39.00	824.00	56.00	1210.00	435.00	617.00	19.00
	40.00	824.00	56.00	1210.00	435.00	617.00	19.00
	41.00	824.00	56.00	1210.00	435.00	617.00	19.00
	42.00	824.00	56.00	1210.00	435.00	617.00	19.00
	43.00	824.00	56.00	1210.00	435.00	617.00	19.00
	44.00	824.00	56.00	1210.00	435.00	617.00	19.00
	45.00	824.00	56.00	1210.00	435.00	617.00	19.00
	46.00	824.00	56.00	1210.00	435.00	617.00	19.00
	47.00	824.00	56.00	1210.00	435.00	617.00	19.00
	48.00	824.00	56.00	1210.00	435.00	617.00	19.00
	49.00	824.00	56.00	1210.00	435.00	617.00	19.00
	50.00	824.00	56.00	1210.00	435.00	617.00	19.00
