Iter	OF	   WalkingTime 	  driverCost   HHCcost   travelTime  	waitingTime
	0.00	6516.00	99.00	1235.00	6516.00	612.00	0.00
	1.00	6516.00	99.00	1235.00	6516.00	612.00	0.00
	2.00	6516.00	99.00	1235.00	6516.00	612.00	0.00
	3.00	6516.00	99.00	1235.00	6516.00	612.00	0.00
	4.00	6462.00	74.00	1327.00	6461.00	624.00	1.00
	5.00	6350.00	99.00	1207.00	6348.00	817.00	2.00
	6.00	6350.00	99.00	1207.00	6348.00	817.00	2.00
	7.00	6350.00	99.00	1207.00	6348.00	817.00	2.00
	8.00	6350.00	99.00	1207.00	6348.00	817.00	2.00
	9.00	6350.00	99.00	1207.00	6348.00	817.00	2.00
	10.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	11.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	12.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	13.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	14.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	15.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	16.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	17.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	18.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	19.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	20.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	21.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	22.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	23.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	24.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	25.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	26.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	27.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	28.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	29.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	30.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	31.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	32.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	33.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	34.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	35.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	36.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	37.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	38.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	39.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	40.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	41.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	42.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	43.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	44.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	45.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	46.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	47.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	48.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
	49.00	5859.00	103.00	1215.00	5859.00	558.00	0.00
